CompanyID,Company,Val_B_M,Valuation,Date Joined,Industry,City,Country,Continent,Year Founded,fund_B_M,Funding,FundinginMillions,Select Investors
360,Cambridge Mobile Telematics,B,2,12/19/18,Mobile & telecommunications,Cambridge,United States,North America,1/1/10,M,503M,503,SoftBank Group
361,Carzone,B,2,3/1/19,E-commerce & direct-to-consumer,Jiangsu,China,Asia,1/1/95,M,946M,946,"Alibaba Group,Co-Stone Venture Capital, Buhuo Venture Capital"
362,CFGI,B,2,9/15/21,Fintech,Boston,United States,North America,1/1/00,M,19M,19,"The Carlyle Group, CVC Capital Partners"
363,Cgtz,B,2,2/21/17,Fintech,Hangzhou,China,Asia,1/1/14,M,536M,536,"Shunwei Capital Partners, China Media Group, Guangzhou Huiyin Aofeng Equity Investment Fund"
364,Changingedu,B,2,10/30/17,Edtech,Shanghai,China,Asia,1/1/14,M,188M,188,"Trustbridge Partners, IDG Capital, Sequoia Capital China"
365,eDaili,B,2,2/1/19,E-commerce & direct-to-consumer,Shanghai,China,Asia,1/1/15,M,101M,101,"K2VC, Lightspeed China Partners, Sky9 Capital"
366,ENOVATE,B,2,4/15/19,Auto & transportation,Shanghai,China,Asia,1/1/15,M,1B,1000,Automobile Industry Guidance Fund
367,Fenbi Education,B,2,2/7/21,Edtech,Beijing,China,Asia,1/1/15,M,390M,390,"Trustbridge Partners, Hony Capital, IDG Capital"
368,Hesai Tech,B,2,8/1/20,Artificial intelligence,Shanghai,China,Asia,1/1/13,M,717M,717,"Lightspeed China Partners, Baidu Ventures, Qiming Venture Partners"
369,Il Makiage,B,2,1/10/22,E-commerce & direct-to-consumer,New York,United States,North America,1/1/18,M,29M,29,"L Catterton, Franklin Templeton, First Light Capital Group"
370,Iluvatar CoreX,B,2,3/1/21,Hardware,Shanghai,China,Asia,1/1/15,M,186M,186,"Centurium Capital, Cedarlake Capital, Unicom Innovation Venture Capital"
371,Jusfoun Big Data,B,2,7/9/18,Data management & analytics,Beijing,China,Asia,1/1/10,M,137M,137,"Boxin Capital, DT Capital Partners, IDG Capital"
372,Pagaya,B,2,6/17/20,Fintech,Tel Aviv,Israel,Asia,1/1/15,M,417M,417,"Oak HC/FT Partners, GF Investments, Harvey Golub Family Office"
373,PolicyBazaar,B,2,5/6/19,Fintech,Gurgaon,India,Asia,1/1/08,M,634M,634,"Info Edge, Softbank Capital"
374,Promasidor Holdings,B,2,11/8/16,Consumer & retail,Bryanston,South Africa,Asia,1/1/79,M,556M,556,"IFC, Ajinomoto"
375,Tubatu.com,B,2,3/9/15,E-commerce & direct-to-consumer,Shenzhen,China,Asia,1/1/08,M,216M,216,"Sequoia Capital China, Matrix Partners China, 58.com"
376,Ximalaya FM,B,2,9/22/17,Mobile & telecommunications,Shanghai,China,Asia,1/1/12,M,71M,71,"China Creation Ventures, Sierra Ventures, Xingwang Investment Management"
377,HEYTEA,B,2,7/1/19,Other,Shenzhen,China,Asia,1/1/12,M,594M,594,"Sequoia Capital China, Tencent Investment, BA Capital"
378,BGL Group,B,2,11/24/17,Fintech,Peterborough,United Kingdom,Europe,1/1/92,M,696M,696,CPP Investment Board
379,Claroty,B,2,6/17/21,Cybersecurity,New York,United States,North America,1/1/15,M,640M,640,"Bessemer Venture Partners, MoreVC, Team8"
380,Improbable,B,2,5/11/17,Other,London,United Kingdom,Europe,1/1/12,M,754M,754,"Andreessen Horowitz, SoftBank Group, Temasek Holdings"
381,InMobi,B,2,12/2/14,Mobile & telecommunications,Bengaluru,India,Asia,1/1/07,M,221M,221,"Kleiner Perkins Caufield & Byers, Softbank Corp., Sherpalo Ventures"
382,MindMaze,B,2,1/28/16,Health,Lausanne,Switzerland,Europe,1/1/12,M,340M,340,Hinduja Group
383,Ninja Van,B,2,9/27/21,"Supply chain, logistics, & delivery",,Singapore,Asia,1/1/14,M,975M,975,"B Capital Group, Monk's Hill Ventures, Dynamic Parcel Distribution"
384,Pantheon Systems,B,2,7/13/21,Internet software & services,San Francisco,United States,North America,1/1/10,M,200M,200,"Foundry Group, Scale Venture Partners, SoftBank Group"
385,SellerX,B,2,12/9/21,E-commerce & direct-to-consumer,Berlin,Germany,Europe,1/1/20,M,766M,766,"Cherry Ventures, Felix Capital, 83North"
386,AppDirect,B,2,10/7/15,E-commerce & direct-to-consumer,San Francisco,United States,North America,1/1/09,M,431M,431,"Mithril, iNovia Capital, Foundry Group"
387,BrewDog,B,2,4/10/17,Consumer & retail,Aberdeen,United Kingdom,Europe,1/1/07,M,233M,233,"TSG Consumer Partners, Crowdcube"
388,Enflame,B,2,1/5/21,Hardware,Shanghai,China,Asia,1/1/18,M,472M,472,"Tencent Holdings, Delta Capital, Redpoint Ventures China"
389,Tradeshift,B,2,5/30/18,Fintech,San Francisco,United States,North America,1/1/09,M,861M,861,"Notion Capital, Scentan Ventures, Kite Ventures"
390,HeartFlow,B,2,12/4/17,Health,Redwood City,United States,North America,1/1/07,M,568M,568,"BlueCross BlueShield Venture Partners, US Venture Partners"
391,Extend,B,2,5/18/21,Fintech,San Francisco,United States,North America,1/1/04,M,320M,320,"GreatPoint Ventures, Meritech Capital Partners, PayPal Ventures"
392,Airbyte,B,2,12/17/21,Internet software & services,San Francisco,United States,North America,1/1/20,M,181M,181,"Accel, Benchmark, SV Angel"
393,Andela,B,2,9/29/21,Internet software & services,New York,United States,North America,1/1/14,M,381M,381,"Spark Capital, Google Ventures, CRE Venture Capital"
394,Ascend Money,B,2,9/27/21,Fintech,Bangkok,Thailand,Asia,1/1/13,M,150M,150,"Ant Group, Charoen Pokphand Group, Bow Wave Capital"
395,Athelas,B,2,1/31/22,Health,Mountain View,United States,North America,1/1/16,M,150M,150,"Sequoia Capital, General Catalyst, Human Capital"
396,Built,B,2,9/30/21,Internet software & services,Nashville,United States,North America,1/1/15,M,289M,289,"Nyca Partners, Index Ventures, Technology Crossover Ventures"
397,candy.com,B,2,10/21/21,Fintech,New York,United States,North America,1/1/21,M,100M,100,"Insight Partners, Softbank Group, Connect Ventures"
398,Cognite,B,2,5/19/21,Data management & analytics,Lysaker,Norway,Europe,1/1/16,M,225M,225,"Technology Crossover Ventures, Accel, Aker"
399,CoinList,B,2,10/15/21,Fintech,San Francisco,United States,North America,1/1/17,M,119M,119,"Accomplice, Polychain Capital, GoldenTree Asset Management"
400,Collective Health,B,2,6/17/19,Fintech,San Francisco,United States,North America,1/1/13,M,719M,719,"New Enterprise Associates, Founders Fund, Google Ventures"
401,Culture Amp,B,2,7/29/21,Internet software & services,Richmond,Australia,Oceania,1/1/11,M,257M,257,"Felicis Ventures, Index Ventures, Blackbird Ventures"
402,Devo,B,2,10/26/21,Data management & analytics,Cambridge,United States,North America,1/1/11,M,381M,381,"Insight Partners, Kibo Ventures, Bessemer Venture Partners"
403,ElasticRun,B,2,2/7/22,"Supply chain, logistics, & delivery",Pune,India,Asia,1/1/16,M,435M,435,"Kalaari Capital, Norwest Venture Partners, Prosus Ventures"
404,Gett,B,2,5/24/16,Auto & transportation,London,United Kingdom,Europe,1/1/10,M,828M,828,"Volkswagen, Access Industries, Vostok New Ventures"
405,ID.me,B,2,3/19/21,Cybersecurity,McLean,United States,North America,1/1/10,M,142M,142,"Moonshots Capital, BoxGroup, Blu Venture Investors"
406,impact.com,B,2,7/13/21,Internet software & services,Santa Barbara,United States,North America,1/1/08,M,261M,261,"Redpoint Ventures, Providence Equity Partners, Silversmith Capital Partners"
407,Ledger,B,2,6/10/21,Hardware,Paris,France,Europe,1/1/14,M,466M,466,"Digital Currency Group, Draper Esprit, Korelya Capital"
408,Lusha,B,2,11/10/21,Internet software & services,New York,United States,North America,1/1/16,M,245M,245,"PSG, ION Crossover Partners"
409,Matillion,B,2,9/15/21,Data management & analytics,Altrincham,United Kingdom,Europe,1/1/11,M,310M,310,"Scale Venture Partners, Sapphire Ventures, Battery Ventures"
410,MOLOCO,B,2,4/29/21,Artificial intelligence,Redwood City,United States,North America,1/1/13,M,192M,192,"Smilegate Investment, DSC Investments, KTB Ventures"
411,Mu Sigma,B,2,2/7/13,Data management & analytics,Northbrook,United States,North America,1/1/04,M,211M,211,"Sequoia Capital, General Atlantic"
412,Next Silicon,B,2,6/14/21,Hardware,Tel Aviv,Israel,Asia,1/1/18,M,203M,203,"Amiti Ventures, Playground Global, Aleph"
413,NotCo,B,2,7/26/21,Artificial Intelligence,Santiago,Chile,South America,1/1/15,M,370M,370,"Kaszek Ventures, SOSV, Tiger Global Management"
